dataFrom,Date,review_x,Rating,Extracted_Dev_Response,Dev_Response_Time,Clean_Review,Topic_Number,Topic_Name,Issue,Positive_Score,Negative_Score,Neutral_Score,Compound_Score,NPS_Score_Indiv,NPS_Category
googlePlay,2023-07-23 01:47:53.973000+00:00,Apps easy to use and easy transfer,5,Hey Radi! Glad you find our app easy to use and thank you for your 5 stars review! 🙌💜,2023-07-23 02:18:18.481000+00:00,"['apps', 'transfer']",2,Customer Services,Inability to save payments,0.537,0.0,0.463,0.7003,9.0,Promoter
googlePlay,2023-07-22 08:11:27.112000+00:00,Seamless registration. All done in less than 15 mins. Signed up and funds loaded. I guess they improved the app compared to the issues faced by other users earlier on.,5,"Hey Aaron! Thanks for the awesome 5-star review! 😍 We're always working hard to improve the app and adding new features to make your experience better. Feel free to reach out to us if you have any suggestions, we'll be happy to hear them! 💜",2023-07-22 08:55:22.750000+00:00,"['seamless', 'registration', 'le', 'min', 'fund', 'guess', 'issue', 'user']",0,App Responsiveness,Difficulties in account registration,0.097,0.0,0.903,0.4767,8.0,Passive
googlePlay,2023-07-22 05:52:49.780000+00:00,"Hopeless app. If you can't auto startup singpass app, how to complete the registration!!!!",1,Hi Km! Apologies for the GXS app trouble. We're here to help! Please contact us at (+65) 3105 2055 or email help@gxs.com.sg with your contact number and a screen recording of the issue. We'll investigate promptly and get back to you. Thanks!,2023-07-22 06:13:41.822000+00:00,"['hopeless', 'auto', 'startup', 'singpass', 'registration']",7,Competition,Difficulty logging in,0.0,0.243,0.757,-0.6331,2.0,Detractor
googlePlay,2023-07-21 14:08:06.489000+00:00,"blank screen after they pull all my Singpass data. terrible digi bank, waste of time. taking my money to other banks. my phone is updated, latest OS, not jailbroken, all official and secure.",1,"Hi Chris, thank you for alerting us to this issue. Just to share, in order to keep your account safe, we are not able to provide access to GXS accounts on jailbroken devices. If that's not the case, please drop us an email at help@gxs.com.sg so we can help you further. Thank you! 🙏",2023-07-21 08:09:45.142000+00:00,"['blank', 'screen', 'pull', 'singpass', 'digi', 'bank', 'waste', 'time', 'money', 'bank', 'phone', 'jailbroken', 'official', 'secure']",8,Safety,Seamless integration not available on iPad,0.063,0.154,0.783,-0.5423,2.0,Detractor
googlePlay,2023-07-21 09:26:37.620000+00:00,Please put in option for adding Payee/beneficiary in the app. We should not be typing in bank account number everytime we make a transfer.,4,"Hi Zwe, thanks for your four stars review. We appreciate your suggestion and have raised it to our relevant team. We are continuously working on adding more features to our app to make your experience better. Please keep using our app and keep your feedback coming. Have a great day! 🚀💜🙏😊",2023-07-21 10:23:34.226000+00:00,"['please', 'option', 'payee', 'beneficiary', 'bank', 'account', 'number', 'everytime', 'transfer']",5,Credit card usage,Inability to save money,0.141,0.0,0.859,0.3818,7.0,Passive
googlePlay,2023-07-21 09:14:48.736000+00:00,I can't seem to register!!!!,1,"Hi Nor Azman! Thanks for reaching out. Please allow us to sort this out for you. Drop us an email at help@gxs.com.sg with your contact info, device model, and a screenshot of your issue for our investigation. We'll be happy to help! 🙏",2023-07-21 10:28:50.299000+00:00,"['seem', 'register']",0,App Responsiveness,Difficulties in account registration,0.0,0.0,1.0,0.0,5.0,Detractor
googlePlay,2023-07-21 02:51:06.544000+00:00,"App got a lot of issues, forever logging in singpass when want to get an account",1,"Hi there! Please allow us to make this right. Drop us an email at help@gxs.com.sg with your contact info, device model, and a screenshot of your issue for our investigation. We'll be happy to help! 🙏",2023-07-21 03:13:43.669000+00:00,"['issue', 'singpass', 'want', 'account']",7,Competition,Difficulty logging in,0.08,0.0,0.92,0.0772,5.0,Detractor
googlePlay,2023-07-20 13:57:05.840000+00:00,"Update 2023/07/20: saw the news about more slot being open but it still gives the same ""library tampering"" warning and force closed, no idea why, maybe it's because of developer mode is enable or whatever, but I am an app developer and no other bank apps complain about anything.",1,"Hi there! We're here to help. Please allow us to take a closer look for you. Drop us an email to help@gxs.com.sg with your contact info, device model and a screenshot of your issue for our investigation. Thank you. 🙏",2023-07-20 14:13:02.392000+00:00,"['update', 'news', 'slot', 'library', 'force', 'idea', 'developer', 'mode', 'developer', 'bank', 'apps', 'complain', 'anything']",5,Credit card usage,Inability to save money,0.0,0.21,0.79,-0.899,0.0,Detractor
googlePlay,2023-07-20 12:59:47.312000+00:00,Nice,5,"Thanks for the awesome 5-star rating, TJ K! Keep using our app! 🌟",2023-07-20 13:09:27.471000+00:00,,,,,,,,,,
googlePlay,2023-07-20 12:11:21.401000+00:00,Can't even open the app after downloaded it....try redownload it a few time also same,1,Hi Allen! We are sorry for this experience. We'd love to help sort this out for you. Please drop us an email with your device model and screen recording of the issue at help@gxs.com.sg or contact us at our 24x7 hotline at (+65) 3105 2055 and we'll be happy to help! 🙏,2023-07-20 12:51:24.167000+00:00,"['redownload', 'time']",2,Customer Services,Inability to save payments,0.0,0.0,1.0,0.0,5.0,Detractor
googlePlay,2023-07-20 11:10:00.230000+00:00,I can't sign up at all!!!! It just go blank after I click up with singpass,1,"Hi LittleKlas AS , this is not the experience we would like you to have and we're eager to sort this out for you. 💪 Please drop us an email at help@gxs.com.sg with your contact info, device model and a screen recording of your issue so we can take a closer look into this. Thank you. 🙏",2023-07-08 00:50:16.200000+00:00,"['sign', 'blank', 'click', 'singpass']",2,Customer Services,Inability to save payments,0.0,0.0,1.0,0.0,5.0,Detractor
googlePlay,2023-07-20 09:26:07.213000+00:00,Unable to sign up using singpass after multiple times.,1,"We're here to help you out, Sing Chen Yeo! Feel free to reach us through our 24x7 hotline at (+65) 3105 2055 or simply drop us an email at help@gxs.com.sg. Don't forget to include your contact number, full name, and a screen recording of the issue. This way, we can jump right into investigating the matter and get back to you ASAP.🚀",2023-07-20 10:55:16.178000+00:00,"['sign', 'singpass', 'multiple', 'time']",2,Customer Services,Inability to save payments,0.0,0.0,1.0,0.0,5.0,Detractor
googlePlay,2023-07-20 08:42:30.715000+00:00,Waste time download. Keep repeat to login my Singpass,1,"
Hi Bernard! Please attempt a device restart to check if the issue resolves. If not, feel free to contact us via our 24/7 hotline at (+65) 3105 2055 or send an email to help@gxs.com.sg with your contact number, full name, and a screen recording of the problem to help us investigate the matter promptly. We'll get back to you ASAP with a solution.",2023-07-20 09:24:37.716000+00:00,"['waste', 'time', 'download', 'repeat', 'login', 'singpass']",2,Customer Services,Inability to save payments,0.0,0.259,0.741,-0.4215,3.0,Detractor
googlePlay,2023-07-20 07:11:00.799000+00:00,"Doesn't work after login page, freezea",1,"Hi Gautam! Could you try to restart your device and see if it works? Otherwise, please reach us through our 24x7 hotline at (+65) 3105 2055 or drop us an email at help@gxs.com.sg. Just make sure to include your contact number, full name, and a screen recording of the issue. This way, we can dig into the matter and get back to you ASAP.",2023-07-20 07:56:30.510000+00:00,"['work', 'login', 'page', 'freezea']",4,User Interface,Poor login functionality,0.0,0.0,1.0,0.0,5.0,Detractor
googlePlay,2023-07-20 05:19:04.336000+00:00,"Tried to sign up using singpass. After approve and redirect to the app, it still keep asking me to sign up.. useless app",1,"Hey Eric! We'd love to assist you further. Please feel free to get in touch with us through our 24x7 hotline at (+65) 3105 2055 or drop us an email at help@gxs.com.sg with your contact number, full name and screen recording of the issue so that we can investigate the matter and reach out to you promptly. 🙏",2023-07-20 06:15:41.290000+00:00,"['sign', 'singpass', 'redirect', 'sign', 'useless']",2,Customer Services,Inability to save payments,0.0,0.113,0.887,-0.4215,3.0,Detractor
googlePlay,2023-07-20 01:45:30.932000+00:00,Over lapping wording. Pull down refresh need to tweak more does not feel smooth it all. Opening of account does not work if you are connected to WiFi.,2,"Hey Adrian , we apologise for this experience. We'd love to help sort this out for you. Please drop us an email with your device model and screenshots at help@gxs.com.sg or contact us at our 24x7 hotline at (+65) 3105 2055 and we'll be happy to help! 🙏",2023-07-20 02:36:31.427000+00:00,"['pull', 'refresh', 'need', 'tweak', 'feel', 'smooth', 'opening', 'account', 'work', 'wifi']",8,Safety,Seamless integration not available on iPad,0.0,0.0,1.0,0.0,5.0,Detractor
googlePlay,2023-07-19 23:47:18.339000+00:00,Great App Easy to use,5,Hi Alvin! Thank you for your kind words! We're glad that you enjoyed using our app. Do share the love with your friends as well. 💜,2023-07-20 02:53:45.147000+00:00,,,,,,,,,,
googlePlay,2023-07-19 14:51:37.580000+00:00,Cant launch. Stalled at invisible layer. Then receive crashed notification.,1,"Hey Athornz, we understand how you feel and we’re eager to make things right for you. Please drop us an email at help@gxs.com.sg with your OS version and a screen recording of your issue so we can look into it right away. We appreciate your patience and understanding. 😊",2023-07-19 15:16:27.114000+00:00,"['cant', 'launch', 'layer', 'receive', 'notification']",6,Login & Account Setup,Difficulty logging in,0.15,0.0,0.85,0.1511,6.0,Detractor
googlePlay,2023-07-19 13:48:32.958000+00:00,"Received email notifying savings account is available to sign up, but when i tried to sign up, i got rejected immediately. No reason was given when rejected, only show faq which does not answer my question. Even after reaching out to the support email, no specific reason was given. I was simply told not eligible. An alternative savings account I suggest would be OCBC 360, which also offer high interest rate with terms and conditions.",1,"Hey Dylan, we apologise for the difficulties you experienced. We'd love to help you. Please drop us an email with your at help@gxs.com.sg or contact us at our 24x7 hotline at (+65) 3105 2055 and we'll be happy to help! 🙏",2023-07-19 09:17:28.150000+00:00,"['email', 'account', 'sign', 'sign', 'reason', 'show', 'answer', 'question', 'support', 'email', 'reason', 'told', 'alternative', 'account', 'suggest', 'ocbc', 'offer', 'interest', 'rate', 'term', 'condition']",2,Customer Services,Inability to save payments,0.106,0.157,0.737,-0.6956,1.0,Detractor
googlePlay,2023-07-19 12:15:44.509000+00:00,"Terrible experience. Took 4 attempts to finally set up account. Previous 3x received error msg ""couldn't approve your account at this time"". When the account was finally set up a few hours later, the app crashed. Have restarted the phone, uninstalled and reinstalled the app. I'm still stuck at the first page after logging in, which seemed to have a popped up msg/ad but not loading. Then the error msg of ""app is not responding"" appeared and prompted me to close the app.",1,"Thank you for bringing this to our attention. We are aware of this and are working hard to resolve this issue. We are sorry for the inconvenience caused and eager to make things right for you. 🙏 For us to take a closer look at it, please reach out to us directly via our in-app live chat or drop us an email at help@gxs.com.sg.",2023-07-19 13:49:02.799000+00:00,"['experience', 'attempt', 'account', 'error', 'account', 'time', 'account', 'hour', 'phone', 'stuck', 'page', 'popped', 'error']",4,User Interface,Poor login functionality,0.0,0.102,0.898,-0.7876,1.0,Detractor
