dataFrom,date,review,rating,extracted_devresp,devresp_time,Positive Score,Negative Score,Neutral Score,Compound Score,nps_indiv,nps_category,clean_review,Topic_Number,Topic_Name,date_only,Topic,Unnamed: 1,key
googlePlay,NaT,"Hopeless app. If you can't auto startup singpass app, how to complete the registration!!!!",1,Hi Km! Apologies for the GXS app trouble. We're here to help! Please contact us at (+65) 3105 2055 or email help@gxs.com.sg with your contact number and a screen recording of the issue. We'll investigate promptly and get back to you. Thanks!,NaT,0.0,0.243,0.757,-0.6331,2,Detractor,"['hopeless', 'auto', 'startup', 'singpass', 'registration']",7,Competition,NaT,Competition,8.0,Difficulty logging in
googlePlay,NaT,"Hopeless app. If you can't auto startup singpass app, how to complete the registration!!!!",1,Hi Km! Apologies for the GXS app trouble. We're here to help! Please contact us at (+65) 3105 2055 or email help@gxs.com.sg with your contact number and a screen recording of the issue. We'll investigate promptly and get back to you. Thanks!,NaT,0.0,0.243,0.757,-0.6331,2,Detractor,"['hopeless', 'auto', 'startup', 'singpass', 'registration']",7,Competition,NaT,Competition,14.0,Issues with Singpass
googlePlay,NaT,"Hopeless app. If you can't auto startup singpass app, how to complete the registration!!!!",1,Hi Km! Apologies for the GXS app trouble. We're here to help! Please contact us at (+65) 3105 2055 or email help@gxs.com.sg with your contact number and a screen recording of the issue. We'll investigate promptly and get back to you. Thanks!,NaT,0.0,0.243,0.757,-0.6331,2,Detractor,"['hopeless', 'auto', 'startup', 'singpass', 'registration']",7,Competition,NaT,Competition,18.0,Lack of auto startup
googlePlay,NaT,"blank screen after they pull all my Singpass data. terrible digi bank, waste of time. taking my money to other banks. my phone is updated, latest OS, not jailbroken, all official and secure.",1,"Hi Chris, thank you for alerting us to this issue. Just to share, in order to keep your account safe, we are not able to provide access to GXS accounts on jailbroken devices. If that's not the case, please drop us an email at help@gxs.com.sg so we can help you further. Thank you! 🙏",NaT,0.063,0.154,0.783,-0.5423,2,Detractor,"['blank', 'screen', 'pull', 'singpass', 'digi', 'bank', 'waste', 'time', 'money', 'bank', 'phone', 'jailbroken', 'official', 'secure']",8,Safety,NaT,Safety,5.0,Issues with Singpass details
googlePlay,NaT,"blank screen after they pull all my Singpass data. terrible digi bank, waste of time. taking my money to other banks. my phone is updated, latest OS, not jailbroken, all official and secure.",1,"Hi Chris, thank you for alerting us to this issue. Just to share, in order to keep your account safe, we are not able to provide access to GXS accounts on jailbroken devices. If that's not the case, please drop us an email at help@gxs.com.sg so we can help you further. Thank you! 🙏",NaT,0.063,0.154,0.783,-0.5423,2,Detractor,"['blank', 'screen', 'pull', 'singpass', 'digi', 'bank', 'waste', 'time', 'money', 'bank', 'phone', 'jailbroken', 'official', 'secure']",8,Safety,NaT,Safety,19.0,Blank screen issue
googlePlay,NaT,Please put in option for adding Payee/beneficiary in the app. We should not be typing in bank account number everytime we make a transfer.,4,"Hi Zwe, thanks for your four stars review. We appreciate your suggestion and have raised it to our relevant team. We are continuously working on adding more features to our app to make your experience better. Please keep using our app and keep your feedback coming. Have a great day! 🚀💜🙏😊",NaT,0.141,0.0,0.859,0.3818,7,Passive,"['please', 'option', 'payee', 'beneficiary', 'bank', 'account', 'number', 'everytime', 'transfer']",5,Credit card usage,NaT,Credit card usage,14.0,Inability to add payees
googlePlay,NaT,I can't seem to register!!!!,1,"Hi Nor Azman! Thanks for reaching out. Please allow us to sort this out for you. Drop us an email at help@gxs.com.sg with your contact info, device model, and a screenshot of your issue for our investigation. We'll be happy to help! 🙏",NaT,0.0,0.0,1.0,0.0,5,Detractor,"['seem', 'register']",0,App Responsiveness,NaT,App Responsiveness,6.0,Difficulties in account registration
googlePlay,NaT,"App got a lot of issues, forever logging in singpass when want to get an account",1,"Hi there! Please allow us to make this right. Drop us an email at help@gxs.com.sg with your contact info, device model, and a screenshot of your issue for our investigation. We'll be happy to help! 🙏",NaT,0.08,0.0,0.92,0.0772,5,Detractor,"['issue', 'singpass', 'want', 'account']",7,Competition,NaT,Competition,9.0,Difficulty logging in
googlePlay,NaT,"Update 2023/07/20: saw the news about more slot being open but it still gives the same ""library tampering"" warning and force closed, no idea why, maybe it's because of developer mode is enable or whatever, but I am an app developer and no other bank apps complain about anything.",1,"Hi there! We're here to help. Please allow us to take a closer look for you. Drop us an email to help@gxs.com.sg with your contact info, device model and a screenshot of your issue for our investigation. Thank you. 🙏",NaT,0.0,0.21,0.79,-0.899,0,Detractor,"['update', 'news', 'slot', 'library', 'force', 'idea', 'developer', 'mode', 'developer', 'bank', 'apps', 'complain', 'anything']",5,Credit card usage,NaT,Credit card usage,16.0,Slow processing and long wait times
googlePlay,NaT,Can't even open the app after downloaded it....try redownload it a few time also same,1,Hi Allen! We are sorry for this experience. We'd love to help sort this out for you. Please drop us an email with your device model and screen recording of the issue at help@gxs.com.sg or contact us at our 24x7 hotline at (+65) 3105 2055 and we'll be happy to help! 🙏,NaT,0.0,0.0,1.0,0.0,5,Detractor,"['redownload', 'time']",2,Customer Services,NaT,Customer Services,22.0,Digital savings bank account issues
googlePlay,NaT,I can't sign up at all!!!! It just go blank after I click up with singpass,1,"Hi LittleKlas AS , this is not the experience we would like you to have and we're eager to sort this out for you. 💪 Please drop us an email at help@gxs.com.sg with your contact info, device model and a screen recording of your issue so we can take a closer look into this. Thank you. 🙏",NaT,0.0,0.0,1.0,0.0,5,Detractor,"['sign', 'blank', 'click', 'singpass']",2,Customer Services,NaT,Customer Services,23.0,Digital savings bank account issues
googlePlay,NaT,Unable to sign up using singpass after multiple times.,1,"We're here to help you out, Sing Chen Yeo! Feel free to reach us through our 24x7 hotline at (+65) 3105 2055 or simply drop us an email at help@gxs.com.sg. Don't forget to include your contact number, full name, and a screen recording of the issue. This way, we can jump right into investigating the matter and get back to you ASAP.🚀",NaT,0.0,0.0,1.0,0.0,5,Detractor,"['sign', 'singpass', 'multiple', 'time']",2,Customer Services,NaT,Customer Services,24.0,Digital savings bank account issues
googlePlay,NaT,Unable to sign up using singpass after multiple times.,1,"We're here to help you out, Sing Chen Yeo! Feel free to reach us through our 24x7 hotline at (+65) 3105 2055 or simply drop us an email at help@gxs.com.sg. Don't forget to include your contact number, full name, and a screen recording of the issue. This way, we can jump right into investigating the matter and get back to you ASAP.🚀",NaT,0.0,0.0,1.0,0.0,5,Detractor,"['sign', 'singpass', 'multiple', 'time']",2,Customer Services,NaT,Customer Services,36.0,SingPass sign in problems
googlePlay,NaT,Waste time download. Keep repeat to login my Singpass,1,"
Hi Bernard! Please attempt a device restart to check if the issue resolves. If not, feel free to contact us via our 24/7 hotline at (+65) 3105 2055 or send an email to help@gxs.com.sg with your contact number, full name, and a screen recording of the problem to help us investigate the matter promptly. We'll get back to you ASAP with a solution.",NaT,0.0,0.259,0.741,-0.4215,3,Detractor,"['waste', 'time', 'download', 'repeat', 'login', 'singpass']",2,Customer Services,NaT,Customer Services,25.0,Digital savings bank account issues
googlePlay,NaT,"Doesn't work after login page, freezea",1,"Hi Gautam! Could you try to restart your device and see if it works? Otherwise, please reach us through our 24x7 hotline at (+65) 3105 2055 or drop us an email at help@gxs.com.sg. Just make sure to include your contact number, full name, and a screen recording of the issue. This way, we can dig into the matter and get back to you ASAP.",NaT,0.0,0.0,1.0,0.0,5,Detractor,"['work', 'login', 'page', 'freezea']",4,User Interface,NaT,User Interface,5.0,Unclear error messages
googlePlay,NaT,"Tried to sign up using singpass. After approve and redirect to the app, it still keep asking me to sign up.. useless app",1,"Hey Eric! We'd love to assist you further. Please feel free to get in touch with us through our 24x7 hotline at (+65) 3105 2055 or drop us an email at help@gxs.com.sg with your contact number, full name and screen recording of the issue so that we can investigate the matter and reach out to you promptly. 🙏",NaT,0.0,0.113,0.887,-0.4215,3,Detractor,"['sign', 'singpass', 'redirect', 'sign', 'useless']",2,Customer Services,NaT,Customer Services,26.0,Digital savings bank account issues
googlePlay,NaT,"Tried to sign up using singpass. After approve and redirect to the app, it still keep asking me to sign up.. useless app",1,"Hey Eric! We'd love to assist you further. Please feel free to get in touch with us through our 24x7 hotline at (+65) 3105 2055 or drop us an email at help@gxs.com.sg with your contact number, full name and screen recording of the issue so that we can investigate the matter and reach out to you promptly. 🙏",NaT,0.0,0.113,0.887,-0.4215,3,Detractor,"['sign', 'singpass', 'redirect', 'sign', 'useless']",2,Customer Services,NaT,Customer Services,37.0,SingPass sign in problems
googlePlay,NaT,Over lapping wording. Pull down refresh need to tweak more does not feel smooth it all. Opening of account does not work if you are connected to WiFi.,2,"Hey Adrian , we apologise for this experience. We'd love to help sort this out for you. Please drop us an email with your device model and screenshots at help@gxs.com.sg or contact us at our 24x7 hotline at (+65) 3105 2055 and we'll be happy to help! 🙏",NaT,0.0,0.0,1.0,0.0,5,Detractor,"['pull', 'refresh', 'need', 'tweak', 'feel', 'smooth', 'opening', 'account', 'work', 'wifi']",8,Safety,NaT,Safety,6.0,Overlapping wording
googlePlay,NaT,Over lapping wording. Pull down refresh need to tweak more does not feel smooth it all. Opening of account does not work if you are connected to WiFi.,2,"Hey Adrian , we apologise for this experience. We'd love to help sort this out for you. Please drop us an email with your device model and screenshots at help@gxs.com.sg or contact us at our 24x7 hotline at (+65) 3105 2055 and we'll be happy to help! 🙏",NaT,0.0,0.0,1.0,0.0,5,Detractor,"['pull', 'refresh', 'need', 'tweak', 'feel', 'smooth', 'opening', 'account', 'work', 'wifi']",8,Safety,NaT,Safety,22.0,Difficulty with pull down refresh
googlePlay,NaT,Cant launch. Stalled at invisible layer. Then receive crashed notification.,1,"Hey Athornz, we understand how you feel and we’re eager to make things right for you. Please drop us an email at help@gxs.com.sg with your OS version and a screen recording of your issue so we can look into it right away. We appreciate your patience and understanding. 😊",NaT,0.15,0.0,0.85,0.1511,6,Detractor,"['cant', 'launch', 'layer', 'receive', 'notification']",6,Login & Account Setup,NaT,Login & Account Setup,9.0,Buggy app
googlePlay,NaT,"Received email notifying savings account is available to sign up, but when i tried to sign up, i got rejected immediately. No reason was given when rejected, only show faq which does not answer my question. Even after reaching out to the support email, no specific reason was given. I was simply told not eligible. An alternative savings account I suggest would be OCBC 360, which also offer high interest rate with terms and conditions.",1,"Hey Dylan, we apologise for the difficulties you experienced. We'd love to help you. Please drop us an email with your at help@gxs.com.sg or contact us at our 24x7 hotline at (+65) 3105 2055 and we'll be happy to help! 🙏",NaT,0.106,0.157,0.737,-0.6956,1,Detractor,"['email', 'account', 'sign', 'sign', 'reason', 'show', 'answer', 'question', 'support', 'email', 'reason', 'told', 'alternative', 'account', 'suggest', 'ocbc', 'offer', 'interest', 'rate', 'term', 'condition']",2,Customer Services,NaT,Customer Services,44.0,Others
